"62","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CHV-02","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"63","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CHV-03","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"64","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CRV-01","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"65","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CRV-02","Cooling Tower Enclosure 02001",,,,,,,,,,,,,,,,,,,,
"66","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CRV-03","Cooling Tower Enclosure 02001",,,,,,,,,,,,,,,,,,,,
"67","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CSV-01","Cooling Tower Enclosure 02001",,,,,,,,,,,,,,,,,,,,
"68","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CSV-02","Cooling Tower Enclosure 02001",,,,,,,,,,,,,,,,,,,,
"69","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CSV-03","Cooling Tower Enclosure 02001",,,,,,,,,,,,,,,,,,,,
"70","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MCV-01","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
"71","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MCV-02","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
"72","DTL3-DT20","Fort Canning Station","0","0","0","NCD","NCP-01","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"73","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CCP-01","ECS Plant Room B2009",,,,,,,,,,,,,,,,,,,,
"74","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-01","Maintenance Office B1028",,,,,,,,,,,,,,,,,,,,
"75","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-02","GPO B1032",,,,,,,,,,,,,,,,,,,,
"76","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-03","Staff Room B1031",,,,,,,,,,,,,,,,,,,,
"77","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-06","TSO B1018",,,,,,,,,,,,,,,,,,,,
"78","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-07","SMR Room B1025",,,,,,,,,,,,,,,,,,,,
"79","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-08","MDF Room B1049",,,,,,,,,,,,,,,,,,,,
"80","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-09","MDF Room B1049",,,,,,,,,,,,,,,,,,,,
"81","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-10","TER Room B1050",,,,,,,,,,,,,,,,,,,,
"82","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-11","TER Room B1050",,,,,,,,,,,,,,,,,,,,
"83","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-12","TER Room B1050",,,,,,,,,,,,,,,,,,,,
"84","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-13","UPS Room B1035",,,,,,,,,,,,,,,,,,,,
"85","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-14","UPS Room B1035",,,,,,,,,,,,,,,,,,,,
"86","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-15","UPS Room B1035",,,,,,,,,,,,,,,,,,,,
"87","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-16","UPS Room B1035",,,,,,,,,,,,,,,,,,,,
"88","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-17","CE / ISCS Room B1015",,,,,,,,,,,,,,,,,,,,
"89","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-18","CE / ISCS Room B1015",,,,,,,,,,,,,,,,,,,,
"90","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-19","CE / ISCS Room B1015",,,,,,,,,,,,,,,,,,,,
"91","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-20","CE / ISCS Room B1015",,,,,,,,,,,,,,,,,,,,
"92","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-21","EPS Room B1037",,,,,,,,,,,,,,,,,,,,
"93","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-22","EPS Room B1037",,,,,,,,,,,,,,,,,,,,
"94","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-23","EPS Room B1037",,,,,,,,,,,,,,,,,,,,
"95","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-24","LSC Room B1005",,,,,,,,,,,,,,,,,,,,
"96","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-25","LSC Room B1005",,,,,,,,,,,,,,,,,,,,
"97","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-26","SER Room B1021",,,,,,,,,,,,,,,,,,,,
"98","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-27","SER Room B1021",,,,,,,,,,,,,,,,,,,,
"99","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-28","SER Room B1021",,,,,,,,,,,,,,,,,,,,
"100","DTL3-DT20","Fort Canning Station","0","0","0","NCD","TCV-29","First Aid Room",,,,,,,,,,,,,,,,,,,,
"101","DTL3-DT20","Fort Canning Station","0","0","0","NCD","UVC-01","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
"102","DTL3-DT20","Fort Canning Station","0","0","0","NCD","UVC-02","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
"103","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WCC-01","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"104","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WCC-02","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"105","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WCC-03","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"106","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WFS-01","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"107","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WFS-02","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"108","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WFS-03","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"109","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WFS-04","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"110","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WFS-05","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"111","DTL3-DT20","Fort Canning Station","0","0","0","NCD","WFS-06","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"112","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SAC-01","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"113","DTL3-DT20","Fort Canning Station","0","0","0","NCD","SAC-02","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"114","DTL3-DT20","Fort Canning Station","0","0","0","NCD","ADR-01","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"115","DTL3-DT20","Fort Canning Station","0","0","0","NCD","ADR-02","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"116","DTL3-DT20","Fort Canning Station","0","0","0","NCD","AIR-01","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"117","DTL3-DT20","Fort Canning Station","0","0","0","NCD","AIR-02","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"118","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-01","UPEF / SER Room B1014",,,,,,,,,,,,,,,,,,,,
"119","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-02","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
"120","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-03","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
"121","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-04","UPEF / SER Room B1014",,,,,,,,,,,,,,,,,,,,
"122","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-05","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
"123","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-06","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
"124","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-13","FER Room B1021",,,,,,,,,,,,,,,,,,,,
"125","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-14","FER Room B1021",,,,,,,,,,,,,,,,,,,,
"126","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-17",,,,,,,,,,,,,,,,,,,,,
"127","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-18",,,,,,,,,,,,,,,,,,,,,
"128","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-20","Service Corridor 2 B1004",,,,,,,,,,,,,,,,,,,,
"129","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-31","LSC Room B1005",,,,,,,,,,,,,,,,,,,,
"130","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-32","LSC Room B1005",,,,,,,,,,,,,,,,,,,,
"131","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-33","EPS Room B1037",,,,,,,,,,,,,,,,,,,,
"132","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-34","EPS Room B1037",,,,,,,,,,,,,,,,,,,,
"133","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-35","UPS Room B1035",,,,,,,,,,,,,,,,,,,,
"134","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-36","UPS Room B1035",,,,,,,,,,,,,,,,,,,,
"135","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-37","CE / ISCS Room B1015",,,,,,,,,,,,,,,,,,,,
"136","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-38","CE / ISCS Room B1015",,,,,,,,,,,,,,,,,,,,
"137","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-39","SER Room B1021",,,,,,,,,,,,,,,,,,,,
"138","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-40","SER Room B1021",,,,,,,,,,,,,,,,,,,,
"139","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-41","TIE Breaker Room B2024",,,,,,,,,,,,,,,,,,,,
"140","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-42","TIE Breaker Room B2024",,,,,,,,,,,,,,,,,,,,
"141","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-43","TIE Breaker Room B2024",,,,,,,,,,,,,,,,,,,,
"142","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-44","TIE Breaker Room B2024",,,,,,,,,,,,,,,,,,,,
"143","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-45","Buffer Area 1 B2003",,,,,,,,,,,,,,,,,,,,
"144","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-46","Buffer Area 1 B2003",,,,,,,,,,,,,,,,,,,,
"145","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-47","Buffer Area 2 B2004",,,,,,,,,,,,,,,,,,,,
"146","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-48","Buffer Area 2 B2004",,,,,,,,,,,,,,,,,,,,
"147","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-49","22KV Switch Room 2 B2023",,,,,,,,,,,,,,,,,,,,
"148","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-50","22KV Switch Room 2 B2023",,,,,,,,,,,,,,,,,,,,
"149","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-51","LV Switch Room 2 B2021",,,,,,,,,,,,,,,,,,,,
"150","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-52","LV Switch Room 2 B2021",,,,,,,,,,,,,,,,,,,,
"151","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-57",,,,,,,,,,,,,,,,,,,,,
"152","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-58",,,,,,,,,,,,,,,,,,,,,
"153","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-59","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"154","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-60","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"155","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-61","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
"156","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-62","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
"157","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-63","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
"158","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-64","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
"159","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-71","Service Corridor 1 B1003",,,,,,,,,,,,,,,,,,,,
"160","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-72","Service Corridor 1 B1003",,,,,,,,,,,,,,,,,,,,
"161","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-73","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
"162","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-74","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
"163","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-81","Service Corridor 1 B1003",,,,,,,,,,,,,,,,,,,,
"164","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-82","Service Corridor 1 B1003",,,,,,,,,,,,,,,,,,,,
"165","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-83","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
"166","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MD-84","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
"167","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-01","TVF Room 1 B1007",,,,,,,,,,,,,,,,,,,,
"168","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-02","TVF Room 1 B1007",,,,,,,,,,,,,,,,,,,,
"169","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-03","TVF Room 1 B1007",,,,,,,,,,,,,,,,,,,,
"170","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-04","TVF Room 1 B1007",,,,,,,,,,,,,,,,,,,,
"171","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-05","TVF Room 1 B1007",,,,,,,,,,,,,,,,,,,,
"172","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-06","TVF Room 2 B1053",,,,,,,,,,,,,,,,,,,,
"173","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-07","TVF Room 2 B1053",,,,,,,,,,,,,,,,,,,,
"174","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-08","TVF Room 2 B1053",,,,,,,,,,,,,,,,,,,,
"175","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-09","TVF Room 2 B1053",,,,,,,,,,,,,,,,,,,,
"176","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-10","TVF Room 2 B1053",,,,,,,,,,,,,,,,,,,,
"177","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-11","UPEF / SER Room B1014",,,,,,,,,,,,,,,,,,,,
"178","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-12","UPEF / SER Room B1014",,,,,,,,,,,,,,,,,,,,
"179","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-13","UPEF / SER Room B1014",,,,,,,,,,,,,,,,,,,,
"180","DTL3-DT20","Fort Canning Station","0","0","0","NCD","PD-14","UPEF / SER Room B1014",,,,,,,,,,,,,,,,,,,,
"181","DTL3-DT20","Fort Canning Station","0","0","0","NCD","DB-01","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"182","DTL3-DT20","Fort Canning Station","0","0","0","NCD","DB-02","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"183","DTL3-DT20","Fort Canning Station","0","0","0","NCD","DB-03","ECS Control Room 2 B1039",,,,,,,,,,,,,,,,,,,,
"184","DTL3-DT20","Fort Canning Station","0","0","0","NCD","DB-04","ECS Control Room 2 B1039",,,,,,,,,,,,,,,,,,,,
"185","DTL3-DT20","Fort Canning Station","0","0","0","NCD","DB-05","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"186","DTL3-DT20","Fort Canning Station","0","0","0","NCD","DB-08","ECS Control Room 2 B1039",,,,,,,,,,,,,,,,,,,,
"187","DTL3-DT20","Fort Canning Station","0","0","0","NCD","DB-LSC-01","ECS Control Room 1 B1001",,,,,,,,,,,,,,,,,,,,
"188","DTL3-DT20","Fort Canning Station","0","0","0","NCD","DB-LSC-02","ECS Control Room 2 B1039",,,,,,,,,,,,,,,,,,,,
"189","DTL3-DT20","Fort Canning Station","0","0","0","NCD","EPN-01","Service Corridor 2 B1004",,,,,,,,,,,,,,,,,,,,
"190","DTL3-DT20","Fort Canning Station","0","0","0","NCD","EPN-02","Service Corridor 4 B1051",,,,,,,,,,,,,,,,,,,,
